,filename,part,staff,time_signature,duration,rest_count
1005,Paradox.mscz,part_1,1,4/4,1,2
1006,Paragon_Rag.mscz,part_1,1,2/4,1/8,3
1007,Paragon_Rag.mscz,part_1,2,2/4,1/8,2
1008,Paris_sera_toujours_Paris_-_solo.mscz,part_1,1,4/4,1/16,2
1009,Paris_sera_toujours_Paris_-_solo.mscz,part_1,1,4/4,1/4,3
1010,Paris_sera_toujours_Paris_-_solo.mscz,part_1,1,4/4,1/2,1
1011,Paswonky.mscz,part_1,1,4/4,1/8,77
1012,Paswonky.mscz,part_1,1,4/4,1/4,28
1013,Paswonky.mscz,part_1,1,4/4,1/2,3
1014,Paswonky.mscz,part_1,2,4/4,1/4,14
1015,Patterns-_John_Coltrane.mscz,part_1,1,4/4,1/16,2
1016,Patterns-_John_Coltrane.mscz,part_1,1,4/4,1/8,25
1017,Patterns-_John_Coltrane.mscz,part_1,1,4/4,1/4,32
1018,Patterns-_John_Coltrane.mscz,part_1,1,4/4,3/8,3
1019,Patterns-_John_Coltrane.mscz,part_1,1,4/4,1/2,23
1020,Patterns-_John_Coltrane.mscz,part_1,1,4/4,1,1
1021,Patterns-_John_Coltrane.mscz,part_2,2,4/4,1,163
1022,Patterns-_John_Coltrane.mscz,part_2,3,4/4,1,163
1023,Peacherine_Rag-Scott_Joplin.mscz,part_1,1,2/4,1/16,2
1024,Peacherine_Rag-Scott_Joplin.mscz,part_1,1,2/4,1/8,24
1025,Peacherine_Rag-Scott_Joplin.mscz,part_1,1,2/4,1/4,5
1026,Peacherine_Rag-Scott_Joplin.mscz,part_1,2,2/4,1/8,15
1027,Peacherine_Rag-Scott_Joplin.mscz,part_1,2,2/4,1/4,2
1028,Peacherine_Rag.mscz,part_1,1,2/4,1/8,22
1029,Peacherine_Rag.mscz,part_1,2,2/4,1/8,13
1030,Peacherine_Rag.mscz,part_1,2,2/4,1/4,2
1031,Petite_Fleur.mscz,part_1,1,4/4,1/8,9
1032,Petite_Fleur.mscz,part_1,1,4/4,1/4,8
1033,Petite_Fleur.mscz,part_1,2,4/4,1/8,4
1034,Petite_Fleur.mscz,part_1,2,4/4,1/4,6
1035,Petite_Fleur.mscz,part_1,2,4/4,1/2,5
1036,Piano_Improvisation.mscz,part_1,1,2/4,1/16,7
1037,Piano_Improvisation.mscz,part_1,1,2/4,1/8,7
1038,Piano_Improvisation.mscz,part_1,2,2/4,1/8,4
1039,Piano_Improvisation.mscz,part_1,2,2/4,1/4,4
1040,Piano_Improvisation.mscz,part_1,2,2/4,1/2,1
1041,Pickaninny_Rag_by_Irene_M._Giblin_1908.mscz,part_1,1,2/4,1/16,2
1042,Pickaninny_Rag_by_Irene_M._Giblin_1908.mscz,part_1,1,2/4,1/8,8
1043,Pickaninny_Rag_by_Irene_M._Giblin_1908.mscz,part_1,2,2/4,1/8,18
1044,Pickles_and_Peppers_by_Adaline_Shepherd_1906.mscz,part_1,1,2/4,1/16,74
1045,Pickles_and_Peppers_by_Adaline_Shepherd_1906.mscz,part_1,1,2/4,1/8,25
1046,Pickles_and_Peppers_by_Adaline_Shepherd_1906.mscz,part_1,1,2/4,1/4,4
1047,Pickles_and_Peppers_by_Adaline_Shepherd_1906.mscz,part_1,1,2/4,1/2,2
1048,Pickles_and_Peppers_by_Adaline_Shepherd_1906.mscz,part_1,2,2/4,1/8,17
1049,Pineapple_Rag (1).mscz,part_1,1,2/4,1/8,1
1050,Pineapple_Rag (1).mscz,part_1,2,2/4,1/8,13
1051,Pine_Apple_Rag (2).mscz,part_1,1,2/4,1/8,1
1052,Pine_Apple_Rag (2).mscz,part_1,1,2/4,1/4,7
1053,Pine_Apple_Rag (2).mscz,part_1,2,2/4,1/8,13
1054,Pine_Apple_Rag (2).mscz,part_1,2,2/4,1/4,3
1055,Pine_Apple_Rag.mscz,part_1,1,2/4,1/8,1
1056,Pine_Apple_Rag.mscz,part_1,2,2/4,1/8,13
1057,Pine_Apple_Rag.mscz,part_1,2,2/4,1/4,1
1058,Pine_apple_rag_-_Scott_Joplin (1).mscz,part_1,1,2/4,1/8,1
1059,Pine_apple_rag_-_Scott_Joplin (1).mscz,part_1,2,2/4,1/8,13
1060,Pine_apple_rag_-_Scott_Joplin (1).mscz,part_1,2,2/4,1/4,1
1061,Pine_Apple_Rag__Scott_Joplin.mscz,part_1,1,2/4,1/8,1
1062,Pine_Apple_Rag__Scott_Joplin.mscz,part_1,2,2/4,1/8,3
1063,Pine_Apple_Rag__Scott_Joplin.mscz,part_1,2,2/4,1/4,5
1064,Pine_Tops_Boogie_Woogie.mscz,part_1,1,2/2,1/8,48
1065,Pine_Tops_Boogie_Woogie.mscz,part_1,1,2/2,3/16,2
1066,Pine_Tops_Boogie_Woogie.mscz,part_1,1,2/2,1/4,59
1067,Pine_Tops_Boogie_Woogie.mscz,part_1,1,2/2,1/2,5
1068,Pine_Tops_Boogie_Woogie.mscz,part_1,1,2/2,1,1
1069,Pine_Tops_Boogie_Woogie.mscz,part_1,2,2/2,3/16,1
1070,Pine_Tops_Boogie_Woogie.mscz,part_1,2,2/2,1/4,2
1071,Pine_Tops_Boogie_Woogie.mscz,part_1,2,2/2,1/2,2
1072,Pine_Tops_Boogie_Woogie.mscz,part_1,2,2/2,1,1
1073,Pomp_and_Circumstance.mscz,part_1,1,4/4,1/8,10
1074,Princess_Rag_by_James_Scott_1911.mscz,part_1,1,2/4,1/16,22
1075,Princess_Rag_by_James_Scott_1911.mscz,part_1,1,2/4,1/8,24
1076,Princess_Rag_by_James_Scott_1911.mscz,part_1,2,2/4,1/16,8
1077,Princess_Rag_by_James_Scott_1911.mscz,part_1,2,2/4,1/8,14
1078,Princess_Rag_by_James_Scott_1911.mscz,part_1,2,2/4,1/4,5
1079,Princess_Rag_by_James_Scott_1911.mscz,part_1,2,2/4,1/2,3
1080,Proyecto_Martinillo_final.mscz,part_1,1,4/4,1,1
1081,Proyecto_Martinillo_final.mscz,part_1,2,4/4,1,1
1082,Pure_Imagination.mscz,part_2,2,4/4,1/2,3
1083,Pure_Imagination.mscz,part_2,2,4/4,1,37
1084,Pure_Imagination.mscz,part_2,3,4/4,1/4,5
1085,Pure_Imagination.mscz,part_2,3,4/4,1/2,15
1086,Pure_Imagination.mscz,part_2,3,4/4,1,4
1087,Quality_Rag_as_performed_by_Tom_Brier.mscz,part_1,1,2/4,1/16,2
1088,Quality_Rag_as_performed_by_Tom_Brier.mscz,part_1,1,2/4,1/8,12
1089,Quality_Rag_as_performed_by_Tom_Brier.mscz,part_1,1,2/4,1/4,1
1090,Quality_Rag_as_performed_by_Tom_Brier.mscz,part_1,2,2/4,1/8,11
1091,Ragging_the_Scale_by_Edward_Claypoole_1915.mscz,part_1,1,2/2,1/8,68
1092,Ragging_the_Scale_by_Edward_Claypoole_1915.mscz,part_1,1,2/2,1/4,14
1093,Ragging_the_Scale_by_Edward_Claypoole_1915.mscz,part_1,1,2/2,1,4
1094,Ragging_the_Scale_by_Edward_Claypoole_1915.mscz,part_1,2,2/2,1/8,62
1095,Ragging_the_Scale_by_Edward_Claypoole_1915.mscz,part_1,2,2/2,1/4,16
1096,Ragtime_Eyes.mscz,part_1,1,2/4,1/16,35
1097,Ragtime_Eyes.mscz,part_1,1,2/4,1/8,22
1098,Ragtime_Eyes.mscz,part_2,2,2/4,1/8,6
1099,Ragtime_Piano.mscz,part_1,1,2/4,1/16,120
1100,Ragtime_Piano.mscz,part_1,1,2/4,1/8,79
1101,Ragtime_Piano.mscz,part_1,1,2/4,1/4,4
1102,Ragtime_Piano.mscz,part_1,2,2/4,1/16,6
1103,Ragtime_Piano.mscz,part_1,2,2/4,1/8,81
1104,Ragtime_Piano.mscz,part_1,2,2/4,1/4,9
1105,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,2/4,1/16,24
1106,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,2/4,1/8,32
1107,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,2/4,1/4,2
1108,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,31/16,1/16,1
1109,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,31/16,1/2,1
1110,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,31/16,1,1
1111,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,1,4/4,1/2,1
1112,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/16,16
1113,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/8,13
1114,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/4,8
1115,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,2/4,1/2,2
1116,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,30/16,1/8,1
1117,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,30/16,1/2,1
1118,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,30/16,1,1
1119,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,31/16,1/8,2
1120,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,31/16,1/4,1
1121,Redneck_Rag_-_performed_sedately_by_Tom_Brier.mscz,part_1,2,4/4,1/8,1
1122,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/8,22
1123,Reincarnation_of_a_Lovebird_-_Lead_sheet.mscz,part_1,1,4/4,1/4,19
1124,Remember.mscz,part_1,1,4/4,1/8,14
1125,Remember.mscz,part_1,1,4/4,1/4,27
1126,Remember.mscz,part_1,1,4/4,1/2,12
1127,Remember.mscz,part_1,1,4/4,1,1
1128,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,1,4/4,1/4,11
1129,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/4,24
1130,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1/2,1
1131,Reuben_Fox_Trot_by_Edward_Claypoole_1914.mscz,part_1,2,4/4,1,2
1132,Rhapsody_In_Blue.mscz,part_1,1,4/4,1/8,7
1133,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/8,6
1134,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/4,3
1135,Rhapsody_In_Blue.mscz,part_1,2,4/4,1/2,2
1136,Rhapsody_In_Blue.mscz,part_1,2,4/4,3/4,1
1137,Rhapsody_In_Blue.mscz,part_1,2,4/4,1,2
1138,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/8,14
1139,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/4,7
1140,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1/2,1
1141,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,1,4/4,1,1
1142,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/8,7
1143,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/4,5
1144,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1/2,3
1145,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,3/4,1
1146,Rhapsody_In_Blue_-_Complete_-_Five_Pages.mscz,part_1,2,4/4,1,8
1147,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,1,4/4,1/8,2
1148,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,1/8,1
1149,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,3/4,1
1150,Rhapsody_in_Blue_-_Part_1_-_Bar_1_-_6.mscz,part_1,2,4/4,1,1
1151,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,1,4/4,1/8,7
1152,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/8,6
1153,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/4,3
1154,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1/2,2
1155,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,3/4,1
1156,Rhapsody_In_Blue_-_With_Extra_B.mscz,part_1,2,4/4,1,2
1157,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/8,9
1158,Rialto_Ripples_Rag_1917.mscz,part_1,1,2/2,1/4,7
1159,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/8,3
1160,Rialto_Ripples_Rag_1917.mscz,part_1,2,2/2,1/4,3
1161,russian_ragtime.mscz,part_1,1,4/4,1/32,1
1162,russian_ragtime.mscz,part_1,1,4/4,1/16,40
1163,russian_ragtime.mscz,part_1,1,4/4,1/8,9
1164,russian_ragtime.mscz,part_1,1,4/4,3/16,1
1165,russian_ragtime.mscz,part_1,2,4/4,1/16,4
1166,russian_ragtime.mscz,part_1,2,4/4,1/8,6
1167,russian_ragtime.mscz,part_1,2,4/4,1/4,1
1168,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/16,5
1169,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/8,12
1170,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/4,5
1171,Russian_Rag_by_George_Cobb_1918.mscz,part_1,1,2/4,1/2,2
1172,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/16,5
1173,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/8,24
1174,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/4,16
1175,Russian_Rag_by_George_Cobb_1918.mscz,part_2,2,2/4,1/2,4
1176,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,1/8,7
1177,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,2,2/4,1/4,5
1178,Sarah_Dear_-_Joplin_and_Jackson_-_1905.mscz,part_2,3,2/4,1/8,7
1179,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,1/8,2
1180,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,1/4,21
1181,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,1,3/4,3/4,2
1182,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,1/4,45
1183,Scott_Joplin_-_Bethena_my_arr.mscz,part_1,2,3/4,3/4,2
1184,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/8,8
1185,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,1,2/4,1/4,11
1186,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/16,2
1187,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/8,31
1188,Scott_Joplin_-_Chrysanthemum_my_arr.mscz,part_1,2,2/4,1/4,3
1189,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/8,43
1190,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,1,2/4,1/4,2
1191,Scott_Joplin_-_Cleopha_my_arr.mscz,part_1,2,2/4,1/8,5
1192,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/16,7
1193,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/8,8
1194,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,1,2/4,1/4,9
1195,Scott_Joplin_-_Gladiolus_Rag.mscz,part_1,2,2/4,1/8,6
1196,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/8,22
1197,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/4,15
1198,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,1,4/4,1/2,12
1199,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/8,1
1200,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/4,24
1201,Scott_Joplin_-_Magnetic_Rag.mscz,part_1,2,4/4,1/2,2
1202,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/16,37
1203,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/8,8
1204,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,1,2/4,1/2,2
1205,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,2,2/4,1/16,5
1206,Scott_Joplin_-_Maple_Leaf_Rag (2).mscz,part_1,2,2/4,1/8,14
1207,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,1/16,17
1208,Scott_Joplin_-_Original_Rags (1).mscz,part_1,1,2/4,1/8,18
1209,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/8,10
1210,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/4,2
1211,Scott_Joplin_-_Original_Rags (1).mscz,part_1,2,2/4,1/2,1
1212,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,1/16,17
1213,Scott_Joplin_-_Original_Rags.mscz,part_1,1,2/4,1/8,18
1214,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/8,10
1215,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/4,2
1216,Scott_Joplin_-_Original_Rags.mscz,part_1,2,2/4,1/2,1
1217,Scott_Joplin_-_Paragon_Rag.mscz,part_1,1,2/4,1/8,3
1218,Scott_Joplin_-_Paragon_Rag.mscz,part_1,2,2/4,1/8,2
1219,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,1,2/4,1/8,1
1220,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,2,2/4,1/8,13
1221,Scott_Joplin_-_Pineapple_Rag (1).mscz,part_1,2,2/4,1/4,2
1222,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/16,8
1223,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/8,9
1224,Scott_Joplin_-_Reflection_Rag.mscz,part_1,1,2/4,1/4,12
1225,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/16,1
1226,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/8,5
1227,Scott_Joplin_-_Reflection_Rag.mscz,part_1,2,2/4,1/4,8
1228,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/16,7
1229,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/8,15
1230,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,1,2/4,1/4,1
1231,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,2,2/4,1/8,11
1232,Scott_Joplin_-_The_Easy_Winners_my_arr.mscz,part_1,2,2/4,1/4,1
1233,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/16,6
1234,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/8,13
1235,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,3/16,1
1236,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/4,2
1237,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,1,2/4,1/2,4
1238,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/8,13
1239,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/4,4
1240,Scott_Joplin_-_The_Entertainer_1902.mscz,part_1,2,2/4,1/2,1
1241,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1/4,25
1242,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,1,4/4,1/2,2
1243,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,1/4,23
1244,Scott_Joplin_-_The_Great_Crush_Collision.mscz,part_1,2,4/4,1/2,3
1245,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/16,1
1246,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/8,31
1247,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,1,2/4,1/4,3
1248,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,2,2/4,1/8,32
1249,Scott_Joplin_-_The_Ragtime_Dance.mscz,part_1,2,2/4,1/4,4
1250,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,2,2/4,1/16,1
1251,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,2,2/4,1/8,31
1252,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,2,2/4,1/4,3
1253,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,3,2/4,1/8,32
1254,Scott_Joplin_-_The_Ragtime_Dance_with_stamping.mscz,part_2,3,2/4,1/4,4
1255,Scott_Joplin_-_Weeping_Willow_Rag.mscz,part_1,1,2/4,1/8,4
1256,Scott_Joplin_-_Weeping_Willow_Rag.mscz,part_1,2,2/4,1/16,2
1257,Scott_Joplin_-_Weeping_Willow_Rag.mscz,part_1,2,2/4,1/8,18
1258,Scott_Joplin_-_Weeping_Willow_Rag.mscz,part_1,2,2/4,1/4,2
1259,Scott_Joplin_Entertainer_theme.mscz,part_1,1,2/4,1/8,2
1260,Scott_Joplin_Entertainer_theme.mscz,part_1,1,2/4,1/2,1
1261,Scott_Joplin_Entertainer_theme.mscz,part_1,2,2/4,1/16,2
1262,Scott_Joplin_Entertainer_theme.mscz,part_1,2,2/4,1/8,7
1263,Scott_Joplin_Entertainer_theme.mscz,part_1,2,2/4,1/4,1
1264,Scott_Joplin_Entertainer_theme.mscz,part_1,2,2/4,1/2,1
1265,Scott_Joplin_Pineapple_Rag.mscz,part_1,1,2/4,1/8,1
1266,Scott_Joplin_Pineapple_Rag.mscz,part_1,1,2/4,1/4,1
1267,Scott_Joplin_Pineapple_Rag.mscz,part_1,2,2/4,1/8,4
1268,Scott_Joplin_Pineapple_Rag.mscz,part_1,2,2/4,1/4,1
1269,SEARCH-LIGHT_RAG.mscz,part_1,1,2/4,1/16,14
1270,SEARCH-LIGHT_RAG.mscz,part_1,1,2/4,1/8,2
1271,SEARCH-LIGHT_RAG.mscz,part_1,2,2/4,1/16,1
1272,SEARCH-LIGHT_RAG.mscz,part_1,2,2/4,1/8,5
1273,SEARCH-LIGHT_RAG.mscz,part_1,2,2/4,1/4,3
1274,Searchlight_Rag_-_Scott_Joplin.mscz,part_1,1,2/4,1/16,6
1275,Searchlight_Rag_-_Scott_Joplin.mscz,part_1,1,2/4,1/8,2
1276,Searchlight_Rag_-_Scott_Joplin.mscz,part_1,2,2/4,1/16,1
1277,Searchlight_Rag_-_Scott_Joplin.mscz,part_1,2,2/4,1/8,4
1278,Searchlight_Rag_-_Scott_Joplin.mscz,part_1,2,2/4,1/4,3
1279,Sentimentale__Claude_Bolling.mscz,part_1,2,4/4,1/4,1
1280,Sentimentale__Claude_Bolling.mscz,part_1,2,4/4,1/2,1
1281,Shout_for_Joy__Albert_Ammons.mscz,part_1,1,4/4,1/8,35
1282,Shout_for_Joy__Albert_Ammons.mscz,part_1,1,4/4,1/4,7
1283,Shout_for_Joy__Albert_Ammons.mscz,part_1,1,4/4,3/8,11
1284,Shout_for_Joy__Albert_Ammons.mscz,part_1,1,4/4,1/2,7
1285,Shout_for_Joy__Albert_Ammons.mscz,part_1,1,4/4,1,1
1286,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_1,1,2/4,1/16,5
1287,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_1,1,2/4,1/8,4
1288,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_1,1,2/4,1/4,1
1289,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_1,1,2/4,1/2,1
1290,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_2,2,2/4,1/16,1
1291,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_2,2,2/4,1/8,6
1292,Silence_and_Fun_by_Charles_E._Mullen_1904.mscz,part_2,2,2/4,1/2,1
1293,Silent_Night.mscz,part_1,1,6/8,3/8,1
1294,Silent_Night.mscz,part_1,2,6/8,1/8,1
1295,Silent_night__Misc_Christmas_Jazzified.mscz,part_1,1,4/4,1/8,10
1296,Silent_night__Misc_Christmas_Jazzified.mscz,part_1,1,4/4,1/4,4
1297,Silent_night__Misc_Christmas_Jazzified.mscz,part_1,1,4/4,1/2,1
1298,Silent_night__Misc_Christmas_Jazzified.mscz,part_1,2,4/4,1/4,1
1299,Silent_night__Misc_Christmas_Jazzified.mscz,part_1,2,4/4,3/8,1
1300,Silver_Bells.mscz,part_1,1,3/4,1/4,3
1301,Silver_Bells.mscz,part_1,1,3/4,3/4,4
1302,Silver_Fox.mscz,part_1,1,4/4,1/16,4
1303,Silver_Fox.mscz,part_2,2,4/4,1/16,4
1304,Silver_Fox.mscz,part_2,2,4/4,1/8,3
1305,Silver_Fox.mscz,part_2,2,4/4,1/4,9
1306,Silver_Leaf_Rag_by_Dan_Goldsmith_1911.mscz,part_1,1,2/4,1/16,10
1307,Silver_Leaf_Rag_by_Dan_Goldsmith_1911.mscz,part_1,1,2/4,1/8,15
1308,Silver_Leaf_Rag_by_Dan_Goldsmith_1911.mscz,part_1,2,2/4,1/8,10
1309,Silver_Leaf_Rag_by_Dan_Goldsmith_1911.mscz,part_1,2,2/4,1/4,2
1310,Silver_Leaf_Rag_by_Dan_Goldsmith_1911.mscz,part_1,2,2/4,1/2,2
1311,Skidding.mscz,part_1,1,2/2,1/8,46
1312,Skidding.mscz,part_1,1,2/2,1/4,7
1313,Skidding.mscz,part_1,1,2/2,1/2,3
1314,Skidding.mscz,part_1,1,2/2,1,1
1315,Skidding.mscz,part_1,2,2/2,1/8,15
1316,Skidding.mscz,part_1,2,2/2,1/4,30
1317,Skidding.mscz,part_1,2,2/2,1/2,5
1318,Skidding.mscz,part_1,2,2/2,1,1
1319,Smoky_Topaz.mscz,part_1,1,2/4,1/16,6
1320,Smoky_Topaz.mscz,part_1,1,2/4,1/8,13
1321,Smoky_Topaz.mscz,part_1,1,2/4,1/2,1
1322,Smoky_Topaz.mscz,part_1,2,2/4,1/8,16
1323,Smoky_Topaz.mscz,part_1,2,2/4,1/4,3
1324,Smoky_Topaz.mscz,part_1,2,2/4,1/2,2
1325,Soap_Suds_by_Irene_M._Giblin_1906.mscz,part_1,1,2/4,1/16,4
1326,Soap_Suds_by_Irene_M._Giblin_1906.mscz,part_1,1,2/4,1/8,9
1327,Soap_Suds_by_Irene_M._Giblin_1906.mscz,part_1,1,2/4,1/4,2
1328,Soap_Suds_by_Irene_M._Giblin_1906.mscz,part_1,2,2/4,1/8,24
1329,Soap_Suds_by_Irene_M._Giblin_1906.mscz,part_1,2,2/4,1/4,1
1330,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,1,2/4,1/16,2
1331,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,1,2/4,1/8,2
1332,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,1,2/4,1/4,13
1333,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,2,2/4,1/16,4
1334,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,2,2/4,1/8,7
